POZO;FECHA;BFD;TIPO
2248;10/05/2023;977;VOLUMETRIC
2254;10/05/2023;300;VOLUMETRIC
2284;10/05/2023;732;VOLUMETRIC
2513;10/05/2023;673,9;VOLUMETRIC
2532;10/05/2023;1209;VOLUMETRIC
2572;10/05/2023;1621;VOLUMETRIC
2740;10/05/2023;863;VOLUMETRIC
2802;10/05/2023;631,4;VOLUMETRIC
2838;10/05/2023;682,1;VOLUMETRIC
2878;10/05/2023;146,7;VOLUMETRIC
3068;10/05/2023;1137;VOLUMETRIC
334;10/05/2023;1068;VOLUMETRIC
3945;10/05/2023;474,1;VOLUMETRIC
4022;10/05/2023;691;VOLUMETRIC
4817;10/05/2023;796;VOLUMETRIC
2635;10/05/2023;2100;PROD_TEST
2852;10/05/2023;350;PROD_TEST
2905;10/05/2023;576,9;PROD_TEST
2318;9/05/2023;794,8;VOLUMETRIC
2494;9/05/2023;827,8;VOLUMETRIC
3116;9/05/2023;742,4;VOLUMETRIC
3780;9/05/2023;628,3;VOLUMETRIC
3785;9/05/2023;796,9;VOLUMETRIC
3869;9/05/2023;1178;VOLUMETRIC
4507;9/05/2023;122,2;VOLUMETRIC
1112;9/05/2023;809,9;VOLUMETRIC
1311;9/05/2023;20,2;VOLUMETRIC
1741;9/05/2023;22,3;VOLUMETRIC
1745;9/05/2023;10,87;VOLUMETRIC
2251;9/05/2023;555,4;VOLUMETRIC
2327;9/05/2023;216,7;VOLUMETRIC
2507;9/05/2023;23,83;VOLUMETRIC
2534;9/05/2023;851,1;VOLUMETRIC
2547;9/05/2023;514;VOLUMETRIC
2660;9/05/2023;790,8;VOLUMETRIC
2712;9/05/2023;1220;VOLUMETRIC
2729;9/05/2023;644;VOLUMETRIC
2803;9/05/2023;1028;VOLUMETRIC
2809;9/05/2023;757,7;VOLUMETRIC
2883;9/05/2023;154;VOLUMETRIC
2936;9/05/2023;252;VOLUMETRIC
2969;9/05/2023;823;VOLUMETRIC
3015;9/05/2023;160,7;VOLUMETRIC
3055;9/05/2023;902,7;VOLUMETRIC
3075;9/05/2023;1151;VOLUMETRIC
3498;9/05/2023;143,9;VOLUMETRIC
3540;9/05/2023;434;VOLUMETRIC
4005;9/05/2023;412,5;VOLUMETRIC
4614;9/05/2023;564,6;VOLUMETRIC
4642;9/05/2023;309,5;VOLUMETRIC
4806;9/05/2023;595,7;VOLUMETRIC
4808;9/05/2023;352,8;VOLUMETRIC
2325;8/05/2023;1962;VOLUMETRIC
2403;8/05/2023;1119;VOLUMETRIC
2454;8/05/2023;366,8;VOLUMETRIC
3350;8/05/2023;442,2;VOLUMETRIC
4018;8/05/2023;1330;VOLUMETRIC
4512;8/05/2023;216,8;VOLUMETRIC
4534;8/05/2023;370,8;VOLUMETRIC
4556;8/05/2023;68,13;VOLUMETRIC
1114;8/05/2023;802,1;VOLUMETRIC
1116;8/05/2023;525,1;VOLUMETRIC
1878;8/05/2023;19;VOLUMETRIC
2043;8/05/2023;970,8;VOLUMETRIC
2069;8/05/2023;585,3;VOLUMETRIC
2092;8/05/2023;458,8;VOLUMETRIC
2191;8/05/2023;629,8;VOLUMETRIC
2222;8/05/2023;406,4;VOLUMETRIC
2263;8/05/2023;670,3;VOLUMETRIC
2293;8/05/2023;1055;VOLUMETRIC
2295;8/05/2023;842,6;VOLUMETRIC
2530;8/05/2023;48,52;VOLUMETRIC
2652;8/05/2023;583,1;VOLUMETRIC
2704;8/05/2023;1127;VOLUMETRIC
2738;8/05/2023;474,5;VOLUMETRIC
2749;8/05/2023;829;VOLUMETRIC
2778;8/05/2023;362,1;VOLUMETRIC
2800;8/05/2023;378,9;VOLUMETRIC
2813;8/05/2023;929,1;VOLUMETRIC
2872;8/05/2023;972,1;VOLUMETRIC
2887;8/05/2023;213,5;VOLUMETRIC
3035;8/05/2023;949,1;VOLUMETRIC
4002;8/05/2023;265,6;VOLUMETRIC
4645;8/05/2023;284,5;VOLUMETRIC
4660;8/05/2023;451,8;VOLUMETRIC
2329;8/05/2023;590;PROD_TEST
2095;7/05/2023;571,8;VOLUMETRIC
2317;7/05/2023;488,1;VOLUMETRIC
3371;7/05/2023;452,6;VOLUMETRIC
3668;7/05/2023;794,3;VOLUMETRIC
1215;7/05/2023;848,3;VOLUMETRIC
2019;7/05/2023;678,9;VOLUMETRIC
2088;7/05/2023;856,8;VOLUMETRIC
2264;7/05/2023;1145;VOLUMETRIC
2265;7/05/2023;135,1;VOLUMETRIC
2290;7/05/2023;522;VOLUMETRIC
2361;7/05/2023;539;VOLUMETRIC
2528;7/05/2023;62,94;VOLUMETRIC
2529;7/05/2023;40,19;VOLUMETRIC
2664;7/05/2023;833,6;VOLUMETRIC
2814;7/05/2023;1068;VOLUMETRIC
2859;7/05/2023;420,7;VOLUMETRIC
2874;7/05/2023;1440;VOLUMETRIC
2893;7/05/2023;937;VOLUMETRIC
3056;7/05/2023;457,6;VOLUMETRIC
3062;7/05/2023;141,4;VOLUMETRIC
3078;7/05/2023;694,3;VOLUMETRIC
3452;7/05/2023;974,8;VOLUMETRIC
3453;7/05/2023;991,5;VOLUMETRIC
3597;7/05/2023;510,2;VOLUMETRIC
4625;7/05/2023;288,8;VOLUMETRIC
4663;7/05/2023;331,9;VOLUMETRIC
4682;7/05/2023;993;VOLUMETRIC
4812;7/05/2023;430,8;VOLUMETRIC
8401;7/05/2023;18,19;VOLUMETRIC
1487;6/05/2023;140,7;VOLUMETRIC
1636;6/05/2023;932,5;VOLUMETRIC
2320;6/05/2023;1025;VOLUMETRIC
2321;6/05/2023;200,9;VOLUMETRIC
296;6/05/2023;283;VOLUMETRIC
3337;6/05/2023;185,6;VOLUMETRIC
3389;6/05/2023;690,9;VOLUMETRIC
3396;6/05/2023;901,4;VOLUMETRIC
3745;6/05/2023;121,9;VOLUMETRIC
2113;6/05/2023;349,2;VOLUMETRIC
2287;6/05/2023;1145;VOLUMETRIC
2291;6/05/2023;947,6;VOLUMETRIC
2554;6/05/2023;186;VOLUMETRIC
2609;6/05/2023;586,7;VOLUMETRIC
2627;6/05/2023;217,8;VOLUMETRIC
2641;6/05/2023;518,4;VOLUMETRIC
2744;6/05/2023;142;VOLUMETRIC
276;6/05/2023;152,1;VOLUMETRIC
2788;6/05/2023;976,1;VOLUMETRIC
2837;6/05/2023;577,6;VOLUMETRIC
2973;6/05/2023;765;VOLUMETRIC
3017;6/05/2023;833,7;VOLUMETRIC
3063;6/05/2023;612,4;VOLUMETRIC
3083;6/05/2023;236,4;VOLUMETRIC
341;6/05/2023;626;VOLUMETRIC
3424;6/05/2023;1853;VOLUMETRIC
3432;6/05/2023;547,4;VOLUMETRIC
4001;6/05/2023;306,7;VOLUMETRIC
4805;6/05/2023;1343;VOLUMETRIC
5096;6/05/2023;66,72;VOLUMETRIC
5099;6/05/2023;493;VOLUMETRIC
5105;6/05/2023;42,81;VOLUMETRIC
2324;5/05/2023;722;VOLUMETRIC
3346;5/05/2023;1210;VOLUMETRIC
3387;5/05/2023;2162;VOLUMETRIC
3750;5/05/2023;604,1;VOLUMETRIC
3751;5/05/2023;30,1;VOLUMETRIC
3778;5/05/2023;797,4;VOLUMETRIC
532;5/05/2023;277,3;VOLUMETRIC
562;5/05/2023;298;VOLUMETRIC
1284;5/05/2023;19;VOLUMETRIC
1861;5/05/2023;16,8;VOLUMETRIC
2045;5/05/2023;594,1;VOLUMETRIC
2195;5/05/2023;1295;VOLUMETRIC
2330;5/05/2023;232;VOLUMETRIC
2379;5/05/2023;455,2;VOLUMETRIC
2479;5/05/2023;768,2;VOLUMETRIC
2509;5/05/2023;273,4;VOLUMETRIC
2677;5/05/2023;730,6;VOLUMETRIC
2694;5/05/2023;355,6;VOLUMETRIC
2825;5/05/2023;747,5;VOLUMETRIC
2826;5/05/2023;726;VOLUMETRIC
2980;5/05/2023;858,2;VOLUMETRIC
2992;5/05/2023;387,4;VOLUMETRIC
3411;5/05/2023;893;VOLUMETRIC
3953;5/05/2023;940;VOLUMETRIC
5012;5/05/2023;126,4;VOLUMETRIC
5100;5/05/2023;127;VOLUMETRIC
5202;5/05/2023;146,8;VOLUMETRIC
612;5/05/2023;131,1;VOLUMETRIC
745;5/05/2023;336,3;VOLUMETRIC
880;5/05/2023;906,7;VOLUMETRIC
C7SP3;5/05/2023;180,5;VOLUMETRIC
3714;5/05/2023;660;PROD_TEST
3795;5/05/2023;301;PROD_TEST
3553;5/05/2023;18;PROD_TEST
3936;5/05/2023;86;PROD_TEST
2493;4/05/2023;863,6;VOLUMETRIC
3107;4/05/2023;892,9;VOLUMETRIC
3327;4/05/2023;326,2;VOLUMETRIC
3372;4/05/2023;1127;VOLUMETRIC
3374;4/05/2023;749,4;VOLUMETRIC
3650;4/05/2023;827,5;VOLUMETRIC
371;4/05/2023;242,9;VOLUMETRIC
3746;4/05/2023;544,9;VOLUMETRIC
4557;4/05/2023;160,5;VOLUMETRIC
4558;4/05/2023;2111;VOLUMETRIC
484;4/05/2023;743,7;VOLUMETRIC
563;4/05/2023;551,3;VOLUMETRIC
1710;4/05/2023;304,3;VOLUMETRIC
1827;4/05/2023;0,72;VOLUMETRIC
2180;4/05/2023;543,3;VOLUMETRIC
2192;4/05/2023;1255;VOLUMETRIC
2232;4/05/2023;2583;VOLUMETRIC
2556;4/05/2023;881,6;VOLUMETRIC
2576;4/05/2023;493,6;VOLUMETRIC
2604;4/05/2023;964,6;VOLUMETRIC
2607;4/05/2023;998,8;VOLUMETRIC
2630;4/05/2023;782,4;VOLUMETRIC
2669;4/05/2023;831,3;VOLUMETRIC
2742;4/05/2023;306;VOLUMETRIC
2904;4/05/2023;1435;VOLUMETRIC
2930;4/05/2023;329,3;VOLUMETRIC
2947;4/05/2023;568,9;VOLUMETRIC
3403;4/05/2023;356,9;VOLUMETRIC
394;4/05/2023;63;VOLUMETRIC
3954;4/05/2023;264,5;VOLUMETRIC
5050;4/05/2023;612;VOLUMETRIC
871;4/05/2023;36,51;VOLUMETRIC
918;4/05/2023;949,4;VOLUMETRIC
C2PP4;4/05/2023;1735;VOLUMETRIC
147;3/05/2023;307;VOLUMETRIC
2418;3/05/2023;373,3;VOLUMETRIC
2423;3/05/2023;371,3;VOLUMETRIC
3106;3/05/2023;210,4;VOLUMETRIC
3119;3/05/2023;886,4;VOLUMETRIC
3306;3/05/2023;745,1;VOLUMETRIC
3311;3/05/2023;773,6;VOLUMETRIC
3325;3/05/2023;650,5;VOLUMETRIC
3621;3/05/2023;1108;VOLUMETRIC
3744;3/05/2023;299,5;VOLUMETRIC
1054;3/05/2023;1127;VOLUMETRIC
1206;3/05/2023;40,85;VOLUMETRIC
1661;3/05/2023;2,7;VOLUMETRIC
2151;3/05/2023;1283;VOLUMETRIC
2152;3/05/2023;1351;VOLUMETRIC
2178;3/05/2023;1013;VOLUMETRIC
2182;3/05/2023;550,2;VOLUMETRIC
2193;3/05/2023;921,2;VOLUMETRIC
2244;3/05/2023;1099;VOLUMETRIC
2246;3/05/2023;324;VOLUMETRIC
2298;3/05/2023;1204;VOLUMETRIC
2516;3/05/2023;1844;VOLUMETRIC
2739;3/05/2023;725,5;VOLUMETRIC
3417;3/05/2023;1017;VOLUMETRIC
4605;3/05/2023;184,6;VOLUMETRIC
5049;3/05/2023;108;VOLUMETRIC
776;3/05/2023;9,7;VOLUMETRIC
779;3/05/2023;21,5;VOLUMETRIC
903;3/05/2023;0,4;VOLUMETRIC
C2PP3;3/05/2023;231,7;VOLUMETRIC
C2PP4;3/05/2023;1741;VOLUMETRIC
1563;2/05/2023;157,1;VOLUMETRIC
2025;2/05/2023;469,9;VOLUMETRIC
2098;2/05/2023;693,3;VOLUMETRIC
2419;2/05/2023;116,8;VOLUMETRIC
2491;2/05/2023;1203;VOLUMETRIC
3311;2/05/2023;775,2;VOLUMETRIC
3395;2/05/2023;479,5;VOLUMETRIC
3618;2/05/2023;57,9;VOLUMETRIC
3621;2/05/2023;1079;VOLUMETRIC
3634;2/05/2023;2172;VOLUMETRIC
3711ST;2/05/2023;207,2;VOLUMETRIC
3717;2/05/2023;534,3;VOLUMETRIC
1467;2/05/2023;1,78;VOLUMETRIC
1483;2/05/2023;119,8;VOLUMETRIC
1858;2/05/2023;10,7;VOLUMETRIC
2043;2/05/2023;1143,5;VOLUMETRIC
2058;2/05/2023;1279;VOLUMETRIC
2131;2/05/2023;29,68;VOLUMETRIC
2400;2/05/2023;20,4;VOLUMETRIC
2676;2/05/2023;863,2;VOLUMETRIC
2803;2/05/2023;1106,2;VOLUMETRIC
2822;2/05/2023;507,5;VOLUMETRIC
2840;2/05/2023;1085,9;VOLUMETRIC
2849ST;2/05/2023;654,8;VOLUMETRIC
2881;2/05/2023;425,8;VOLUMETRIC
2907;2/05/2023;121,8;VOLUMETRIC
2919;2/05/2023;1572;VOLUMETRIC
2956;2/05/2023;229,9;VOLUMETRIC
2969;2/05/2023;699;VOLUMETRIC
3038;2/05/2023;284,3;VOLUMETRIC
3042;2/05/2023;845,8;VOLUMETRIC
3069;2/05/2023;1313;VOLUMETRIC
409;2/05/2023;17,1;VOLUMETRIC
4601;2/05/2023;604,1;VOLUMETRIC
4607;2/05/2023;2,6;VOLUMETRIC
5011;2/05/2023;53,89;VOLUMETRIC
5048;2/05/2023;119;VOLUMETRIC
5053;2/05/2023;118,7;VOLUMETRIC
923;2/05/2023;740,9;VOLUMETRIC
2820;2/05/2023;449;PROD_TEST
3IP8;1/05/2023;290;VOLUMETRIC
3162;1/05/2023;299;VOLUMETRIC
3226;1/05/2023;532,3;VOLUMETRIC
3344;1/05/2023;218,1;VOLUMETRIC
3359;1/05/2023;951,2;VOLUMETRIC
3360;1/05/2023;1426;VOLUMETRIC
3395;1/05/2023;493,9;VOLUMETRIC
3656;1/05/2023;260,1;VOLUMETRIC
3678;1/05/2023;345,6;VOLUMETRIC
563;1/05/2023;579,5;VOLUMETRIC
2054;1/05/2023;16,66;VOLUMETRIC
2132;1/05/2023;265,4;VOLUMETRIC
2145;1/05/2023;975,3;VOLUMETRIC
2479;1/05/2023;913,4;VOLUMETRIC
2608;1/05/2023;641,9;VOLUMETRIC
2816;1/05/2023;376,4;VOLUMETRIC
2833;1/05/2023;271,2;VOLUMETRIC
2851;1/05/2023;202,3;VOLUMETRIC
2912;1/05/2023;1284;VOLUMETRIC
2974;1/05/2023;1086;VOLUMETRIC
3069;1/05/2023;1337;VOLUMETRIC
5012;1/05/2023;124,6;VOLUMETRIC
5014;1/05/2023;35,23;VOLUMETRIC
5052;1/05/2023;336,4;VOLUMETRIC
5103;1/05/2023;142,2;VOLUMETRIC
5201;1/05/2023;103,6;VOLUMETRIC
745;1/05/2023;359,1;VOLUMETRIC
885;1/05/2023;271,7;VOLUMETRIC
1589;30/04/2023;338,5;VOLUMETRIC
1U;30/04/2023;813,9;VOLUMETRIC
2347;30/04/2023;15;VOLUMETRIC
2493;30/04/2023;866,3;VOLUMETRIC
306;30/04/2023;4,1;VOLUMETRIC
3126;30/04/2023;1126;VOLUMETRIC
3619;30/04/2023;459,4;VOLUMETRIC
3660;30/04/2023;560,4;VOLUMETRIC
3701;30/04/2023;987,2;VOLUMETRIC
391;30/04/2023;10,8;VOLUMETRIC
4527;30/04/2023;723,1;VOLUMETRIC
1421;30/04/2023;7;VOLUMETRIC
2133;30/04/2023;613;VOLUMETRIC
2164;30/04/2023;1096;VOLUMETRIC
2181;30/04/2023;150;VOLUMETRIC
2186;30/04/2023;721,6;VOLUMETRIC
2213;30/04/2023;1160;VOLUMETRIC
2274;30/04/2023;552,4;VOLUMETRIC
2276;30/04/2023;1058;VOLUMETRIC
2305;30/04/2023;555,3;VOLUMETRIC
2743;30/04/2023;962;VOLUMETRIC
2746;30/04/2023;677;VOLUMETRIC
2750;30/04/2023;5,55;VOLUMETRIC
2791;30/04/2023;3,6;VOLUMETRIC
2908;30/04/2023;580,8;VOLUMETRIC
2937;30/04/2023;1025;VOLUMETRIC
2956;30/04/2023;277;VOLUMETRIC
2971;30/04/2023;469;VOLUMETRIC
2997;30/04/2023;882,4;VOLUMETRIC
3003;30/04/2023;171,3;VOLUMETRIC
3040;30/04/2023;935,1;VOLUMETRIC
3460;30/04/2023;173;VOLUMETRIC
3981;30/04/2023;639,5;VOLUMETRIC
3986;30/04/2023;635,6;VOLUMETRIC
5050;30/04/2023;619;VOLUMETRIC
5051;30/04/2023;206,1;VOLUMETRIC
5098;30/04/2023;164,9;VOLUMETRIC
5099;30/04/2023;516;VOLUMETRIC
5869;30/04/2023;51,95;VOLUMETRIC
926;30/04/2023;821,9;VOLUMETRIC
941;30/04/2023;566;PROD_TEST
C2PP1;30/04/2023;631,8;VOLUMETRIC
2452;29/04/2023;669,8;VOLUMETRIC
3211;29/04/2023;257,8;VOLUMETRIC
3241;29/04/2023;421,8;VOLUMETRIC
3358;29/04/2023;75,72;VOLUMETRIC
3374;29/04/2023;661,5;VOLUMETRIC
3677;29/04/2023;599;PROD_TEST
3775;29/04/2023;1559;VOLUMETRIC
4510;29/04/2023;420,7;VOLUMETRIC
484;29/04/2023;759,6;VOLUMETRIC
1002;29/04/2023;219,6;VOLUMETRIC
2088;29/04/2023;850;VOLUMETRIC
2210;29/04/2023;880,6;VOLUMETRIC
2460;29/04/2023;349,1;VOLUMETRIC
2557;29/04/2023;272,7;VOLUMETRIC
2783;29/04/2023;517,3;VOLUMETRIC
2792;29/04/2023;413,8;VOLUMETRIC
2899;29/04/2023;648,7;VOLUMETRIC
4009;29/04/2023;35;VOLUMETRIC
5054;29/04/2023;12,73;VOLUMETRIC
2498;28/04/2023;401,2;VOLUMETRIC
3127;28/04/2023;473,6;VOLUMETRIC
3217;28/04/2023;166,5;VOLUMETRIC
3219;28/04/2023;485,6;VOLUMETRIC
3358;28/04/2023;80,27;VOLUMETRIC
3699;28/04/2023;64,15;VOLUMETRIC
3719;28/04/2023;1077;VOLUMETRIC
3727;28/04/2023;1176;VOLUMETRIC
3744;28/04/2023;274,3;VOLUMETRIC
3865;28/04/2023;577,3;VOLUMETRIC
4564;28/04/2023;603,1;VOLUMETRIC
1215;28/04/2023;763,7;VOLUMETRIC
1839;28/04/2023;264;PROD_TEST
2059;28/04/2023;377,6;VOLUMETRIC
2086;28/04/2023;603;PROD_TEST
2092;28/04/2023;453,9;VOLUMETRIC
2557;28/04/2023;281,9;VOLUMETRIC
2576;28/04/2023;571;VOLUMETRIC
2659;28/04/2023;472;VOLUMETRIC
2690;28/04/2023;411,3;VOLUMETRIC
2748;28/04/2023;289;VOLUMETRIC
2756;28/04/2023;114,54;VOLUMETRIC
2794;28/04/2023;342,2;VOLUMETRIC
3004;28/04/2023;438,2;VOLUMETRIC
3016;28/04/2023;653,8;VOLUMETRIC
3017;28/04/2023;837,6;VOLUMETRIC
3048;28/04/2023;982,3;VOLUMETRIC
3461;28/04/2023;168;PROD_TEST
3898;28/04/2023;666,1;VOLUMETRIC
3950;28/04/2023;800;PROD_TEST
710;28/04/2023;35,46;VOLUMETRIC
2433;27/04/2023;658,3;VOLUMETRIC
3101;27/04/2023;741,6;VOLUMETRIC
3211;27/04/2023;231,2;VOLUMETRIC
3377;27/04/2023;450;VOLUMETRIC
3675;27/04/2023;156,2;VOLUMETRIC
3717;27/04/2023;606;VOLUMETRIC
3756;27/04/2023;331,5;VOLUMETRIC
3868;27/04/2023;47,99;VOLUMETRIC
3879;27/04/2023;208,9;VOLUMETRIC
4528;27/04/2023;757,9;VOLUMETRIC
4551;27/04/2023;746,1;VOLUMETRIC
1022;27/04/2023;947,8;VOLUMETRIC
1678;27/04/2023;18,7;VOLUMETRIC
2047;27/04/2023;642,6;VOLUMETRIC
2586;27/04/2023;1082;VOLUMETRIC
2785;27/04/2023;540,1;VOLUMETRIC
2836;27/04/2023;995,4;VOLUMETRIC
2866;27/04/2023;962,3;VOLUMETRIC
2934;27/04/2023;661,5;VOLUMETRIC
3015;27/04/2023;231;VOLUMETRIC
3057;27/04/2023;842;VOLUMETRIC
4625;27/04/2023;316,8;VOLUMETRIC
710;27/04/2023;42,44;VOLUMETRIC
868;27/04/2023;221;VOLUMETRIC
1120;27/04/2023;420;PROD_TEST
195;26/04/2023;781,5;VOLUMETRIC
2427;26/04/2023;889,5;VOLUMETRIC
2467;26/04/2023;382,8;VOLUMETRIC
3269;26/04/2023;356,7;VOLUMETRIC
3630;26/04/2023;372,4;VOLUMETRIC
3643;26/04/2023;508;VOLUMETRIC
3756;26/04/2023;551,3;VOLUMETRIC
3789;26/04/2023;627;VOLUMETRIC
3880;26/04/2023;849,6;VOLUMETRIC
2102;26/04/2023;927;VOLUMETRIC
2112;26/04/2023;746,8;VOLUMETRIC
2116;26/04/2023;726;VOLUMETRIC
2192;26/04/2023;1260;VOLUMETRIC
2212;26/04/2023;846,8;VOLUMETRIC
2581;26/04/2023;1056;VOLUMETRIC
2598;26/04/2023;19,7;VOLUMETRIC
2693;26/04/2023;1020;VOLUMETRIC
2738;26/04/2023;451;VOLUMETRIC
2815;26/04/2023;185,6;VOLUMETRIC
2836;26/04/2023;992;VOLUMETRIC
2910;26/04/2023;810;VOLUMETRIC
2916ST;26/04/2023;220,1;VOLUMETRIC
2917;26/04/2023;220,5;VOLUMETRIC
2972;26/04/2023;80,93;VOLUMETRIC
3078;26/04/2023;689,9;VOLUMETRIC
4645;26/04/2023;276,5;VOLUMETRIC
4660;26/04/2023;515,4;VOLUMETRIC
4683;26/04/2023;129,8;VOLUMETRIC
476;26/04/2023;10,7;VOLUMETRIC
1084;26/04/2023;415;PROD_TEST
2020;26/04/2023;387;PROD_TEST
2088;26/04/2023;572;PROD_TEST
2860;26/04/2023;680;PROD_TEST
2389;25/04/2023;1047;VOLUMETRIC
2465;25/04/2023;586;VOLUMETRIC
3373;25/04/2023;446;VOLUMETRIC
3378;25/04/2023;916,4;VOLUMETRIC
3638;25/04/2023;73,38;VOLUMETRIC
3858;25/04/2023;1004;VOLUMETRIC
3859;25/04/2023;499,9;VOLUMETRIC
1716;25/04/2023;17,3;VOLUMETRIC
1880;25/04/2023;243;VOLUMETRIC
2217;25/04/2023;796;VOLUMETRIC
2606;25/04/2023;13,4;VOLUMETRIC
2660;25/04/2023;790;VOLUMETRIC
2697;25/04/2023;1469;VOLUMETRIC
2887;25/04/2023;246,9;VOLUMETRIC
3033;25/04/2023;1030;VOLUMETRIC
3055;25/04/2023;971,8;VOLUMETRIC
3064;25/04/2023;958,9;VOLUMETRIC
3498;25/04/2023;81,65;VOLUMETRIC
3967;25/04/2023;313,2;VOLUMETRIC
3971;25/04/2023;266,9;VOLUMETRIC
4614;25/04/2023;474,9;VOLUMETRIC
4643;25/04/2023;401,5;VOLUMETRIC
112;24/04/2023;497,8;VOLUMETRIC
2418;24/04/2023;359,3;VOLUMETRIC
3117;24/04/2023;837,7;VOLUMETRIC
3320;24/04/2023;442,4;VOLUMETRIC
3793;24/04/2023;725,7;VOLUMETRIC
45;24/04/2023;258,1;VOLUMETRIC
1239;24/04/2023;569,4;VOLUMETRIC
2110;24/04/2023;610;VOLUMETRIC
2117;24/04/2023;247,5;VOLUMETRIC
2150;24/04/2023;7,2;VOLUMETRIC
2198;24/04/2023;661;VOLUMETRIC
2253;24/04/2023;463,7;VOLUMETRIC
2351;24/04/2023;160,2;VOLUMETRIC
2440;24/04/2023;439;VOLUMETRIC
2521;24/04/2023;863;VOLUMETRIC
2528;24/04/2023;60,06;VOLUMETRIC
2530;24/04/2023;64,06;VOLUMETRIC
2568;24/04/2023;337,8;VOLUMETRIC
2605;24/04/2023;205,9;VOLUMETRIC
2665;24/04/2023;429,1;VOLUMETRIC
2845;24/04/2023;574,1;VOLUMETRIC
2900;24/04/2023;431;VOLUMETRIC
2905;24/04/2023;576,9;VOLUMETRIC
3035;24/04/2023;1035;VOLUMETRIC
3056;24/04/2023;578,7;VOLUMETRIC
3472;24/04/2023;214,1;VOLUMETRIC
3511;24/04/2023;1358;VOLUMETRIC
4805;24/04/2023;1387;VOLUMETRIC
612;24/04/2023;129;VOLUMETRIC
1;23/04/2023;62,75;VOLUMETRIC
82;23/04/2023;54,42;VOLUMETRIC
3112;23/04/2023;1048;VOLUMETRIC
3351;23/04/2023;966,8;VOLUMETRIC
3396;23/04/2023;789,9;VOLUMETRIC
3767;23/04/2023;479,4;VOLUMETRIC
3791;23/04/2023;1917;VOLUMETRIC
1028;23/04/2023;92,35;VOLUMETRIC
1258;23/04/2023;456;VOLUMETRIC
1745;23/04/2023;21,04;VOLUMETRIC
2194;23/04/2023;770,4;VOLUMETRIC
227;23/04/2023;997;VOLUMETRIC
2271;23/04/2023;540,4;VOLUMETRIC
2443;23/04/2023;518;VOLUMETRIC
2588;23/04/2023;462,5;VOLUMETRIC
2663;23/04/2023;759,4;VOLUMETRIC
2754;23/04/2023;31,96;VOLUMETRIC
2758;23/04/2023;233,5;VOLUMETRIC
2800;23/04/2023;372,1;VOLUMETRIC
2834;23/04/2023;238,1;VOLUMETRIC
2853;23/04/2023;67,6;VOLUMETRIC
2901;23/04/2023;841;VOLUMETRIC
3092;23/04/2023;300,2;VOLUMETRIC
3421;23/04/2023;102;VOLUMETRIC
3476;23/04/2023;17,66;VOLUMETRIC
3591;23/04/2023;277,3;VOLUMETRIC
3969;23/04/2023;1104;VOLUMETRIC
5049;23/04/2023;79,6;VOLUMETRIC
2499;22/04/2023;204,7;VOLUMETRIC
3350;22/04/2023;381,9;VOLUMETRIC
3360;22/04/2023;1381;VOLUMETRIC
4531;22/04/2023;423,7;VOLUMETRIC
1028;22/04/2023;113,7;VOLUMETRIC
1827;22/04/2023;2,43;VOLUMETRIC
2267;22/04/2023;502,5;VOLUMETRIC
2268;22/04/2023;1283;VOLUMETRIC
2479;22/04/2023;774,7;VOLUMETRIC
2572;22/04/2023;1711;VOLUMETRIC
2670;22/04/2023;1070;VOLUMETRIC
2812;22/04/2023;19,57;VOLUMETRIC
2946;22/04/2023;591,6;VOLUMETRIC
3023;22/04/2023;731,1;VOLUMETRIC
3038;22/04/2023;242,8;VOLUMETRIC
3042;22/04/2023;947,8;VOLUMETRIC
3044;22/04/2023;154,1;VOLUMETRIC
3407ST;22/04/2023;737,9;VOLUMETRIC
3415;22/04/2023;891,7;VOLUMETRIC
3434;22/04/2023;253,3;VOLUMETRIC
3441;22/04/2023;1130;VOLUMETRIC
4004;22/04/2023;361;VOLUMETRIC
4806;22/04/2023;423,4;VOLUMETRIC
716;22/04/2023;430,4;VOLUMETRIC
910;22/04/2023;553,8;VOLUMETRIC
2767;22/04/2023;694;PROD_TEST
2495;21/04/2023;460,1;VOLUMETRIC
3208;21/04/2023;931,3;VOLUMETRIC
3284;21/04/2023;249,4;VOLUMETRIC
3292;21/04/2023;494,6;VOLUMETRIC
3313;21/04/2023;220,9;VOLUMETRIC
3607;21/04/2023;852,2;VOLUMETRIC
3624;21/04/2023;468,7;VOLUMETRIC
3637;21/04/2023;1234;VOLUMETRIC
1112;21/04/2023;816,7;VOLUMETRIC
1116;21/04/2023;528,8;VOLUMETRIC
1200;21/04/2023;92,21;VOLUMETRIC
1203;21/04/2023;194,8;VOLUMETRIC
1457;21/04/2023;29,25;VOLUMETRIC
2332;21/04/2023;586,9;VOLUMETRIC
2517;21/04/2023;464,5;VOLUMETRIC
2552;21/04/2023;526;VOLUMETRIC
2640;21/04/2023;180,4;VOLUMETRIC
2676;21/04/2023;784;VOLUMETRIC
2942;21/04/2023;844;VOLUMETRIC
3020;21/04/2023;481;VOLUMETRIC
3067;21/04/2023;185,6;VOLUMETRIC
3493;21/04/2023;1451;VOLUMETRIC
3537;21/04/2023;756,2;VOLUMETRIC
3540;21/04/2023;597,2;VOLUMETRIC
3597;21/04/2023;492,7;VOLUMETRIC
3923;21/04/2023;267;VOLUMETRIC
3991;21/04/2023;635;VOLUMETRIC
