Nombre;NAME;TOPX;TOPY;LEASE;CURRENTTYPE;STRUCTURE;MOP
2210;CIRA2210;1032466.15;1264408.7;2210;PROD_OIL;CIRA SOUTH;BEAM
2211;CIRA2211;1031943.6;1263998.39;2211;PROD_OIL;CIRA SOUTH;PROG_CAVITY
2212;CIRA2212;1032805.52;1264100.22;2212;PROD_OIL;CIRA SOUTH;ESP
2213;CIRA2213;1032517.86;1263867.2;2213;PROD_OIL;CIRA SOUTH;ESP
2215;CIRA2215;1031839.43;1262106.89;2215;PROD_OIL;CIRA SOUTH;BEAM
2217;CIRA2217;1033025.82;1265791.15;2217;PROD_OIL;CIRA NORTH;BEAM
2218;CIRA2218;1032168.06;1265654.43;2218;PROD_OIL;CIRA NORTH;BEAM
2219;CIRA2219;1032142;1265634.19;2219;PROD_OIL;CIRA NORTH;BEAM
2221;CIRA2221;1032133.31;1265627.44;2221;PROD_OIL;CIRA NORTH;BEAM
2222;CIRA2222;1032124.63;1265620.69;2222;PROD_OIL;CIRA NORTH;BEAM
2224;CIRA2224;1031712.76;1265368.23;2224;PROD_OIL;CIRA NORTH;ESP
2226;CIRA2226;1031506.89;1265124.1;2226;PROD_OIL;CIRA NORTH;BEAM
2228;CIRA2228;1031413.13;1265483.23;2228;PROD_OIL;CIRA NORTH;BEAM
2230;CIRA2230;1031509.51;1265134.78;2230;PROD_OIL;CIRA NORTH;ESP
2231;CIRA2231;1031200.06;1265018.72;2231;PROD_OIL;CIRA NORTH;ESP
2232;CIRA2232;1031081.24;1265512.16;2232;PROD_OIL;CIRA NORTH;ESP
2233;CIRA2233;1031421.03;1265483.23;2233;PROD_OIL;CIRA NORTH;BEAM
2234;CIRA2234;1030708;1266069;2234;PROD_OIL;CIRA NORTH;BEAM
2235;CIRA2235;1031062.56;1265529.64;2235;PROD_OIL;CIRA NORTH;BEAM
2237;CIRA2237;1031356.17;1265782.36;2237;PROD_OIL;CIRA NORTH;BEAM
2238;CIRA2238;1031362.17;1265782.44;2238;PROD_OIL;CIRA NORTH;BEAM
2241;CIRA2241;1031484.04;1266250.19;2241;PROD_OIL;CIRA NORTH;PROG_CAVITY
2242;CIRA2242;1031486.64;1266237.66;2242;PROD_OIL;CIRA NORTH;ESP
2243;CIRA2243;1031485.34;1266243.93;2243;PROD_OIL;CIRA NORTH;BEAM
2244;CIRA2244;1031796.33;1265904.89;2244;PROD_OIL;CIRA NORTH;ESP
2246;CIRA2246;1031804.73;1265861.7;2246;PROD_OIL;CIRA NORTH;ESP
2248;CIRA2248;1032245.76;1266030.46;2248;PROD_OIL;CIRA NORTH;BEAM
2250;CIRA2250;1033068;1266114.51;2250;PROD_OIL;CIRA NORTH;BEAM
2251;CIRA2251;1033073.22;1266089.45;2251;PROD_OIL;CIRA NORTH;BEAM
2253;CIRA2253;1033069.3;1266108.25;2253;PROD_OIL;CIRA NORTH;BEAM
2254;CIRA2254;1033469.7;1266272.51;2254;PROD_OIL;CIRA NORTH;BEAM
2255;CIRA2255;1033472.84;1266284.92;2255;PROD_OIL;CIRA EAST;BEAM
2256;CIRA2256;1033471.26;1266278.72;2256;PROD_OIL;CIRA EAST;BEAM
2258;CIRA2258;1033679.41;1266718.28;2258;PROD_OIL;CIRA EAST;BEAM
2263;CIRA2263;1033151.22;1266822.77;2263;PROD_OIL;CIRA NORTH;BEAM
2264;CIRA2264;1032615.76;1266549.48;2264;PROD_OIL;CIRA NORTH;BEAM
2265;CIRA2265;1032609.94;1266551.98;2265;PROD_OIL;CIRA NORTH;PROG_CAVITY
2267;CIRA2267;1032428.31;1266435.69;2267;PROD_OIL;CIRA NORTH;PROG_CAVITY
2268;CIRA2268;1032425.94;1266441.63;2268;PROD_OIL;CIRA NORTH;ESP
2271;CIRA2271;1032209.63;1266476.98;2271;PROD_OIL;CIRA NORTH;BEAM
2273;CIRA2273;1031589.02;1266389.02;2273;PROD_OIL;CIRA NORTH;ESP
2274;CIRA2274;1031591.92;1266396.37;2274;PROD_OIL;CIRA NORTH;ESP
2276;CIRA2276;1031580.31;1266366.98;2276;PROD_OIL;CIRA NORTH;BEAM
2278;CIRA2278;1031481.44;1266262.73;2278;PROD_OIL;CIRA NORTH;PROG_CAVITY
2279;CIRA2279;1030862;1266291;2279;PROD_OIL;CIRA NORTH;BEAM
2282;CIRA2282;1031586.12;1266381.68;2282;PROD_OIL;CIRA NORTH;BEAM
2283;CIRA2283;1032183.31;1267181.16;2283;PROD_OIL;CIRA NORTH;BEAM
2284;CIRA2284;1032020.7;1267001.72;2284;PROD_OIL;CIRA NORTH;BEAM
2287;CIRA2287;1031850.24;1266827.1;2287;PROD_OIL;CIRA NORTH;ESP
2289;CIRA2289;1032192.34;1267174.89;2289;PROD_OIL;CIRA NORTH;BEAM
2290;CIRA2290;1031863.04;1266819.17;2290;PROD_OIL;CIRA NORTH;PROG_CAVITY
2291;CIRA2291;1031867.67;1266816.59;2291;PROD_OIL;CIRA NORTH;ESP
2293;CIRA2293;1032538.03;1266701.63;2293;PROD_OIL;CIRA NORTH;BEAM
2295;CIRA2295;1032559.5;1266706.22;2295;PROD_OIL;CIRA NORTH;PROG_CAVITY
2296;CIRA2296;1032598.02;1266556.63;2296;PROD_OIL;CIRA NORTH;BEAM
2298;CIRA2298;1032858.99;1267088.92;2298;PROD_OIL;CIRA NORTH;ESP
2299;CIRA2299;1033141.55;1266814.39;2299;PROD_OIL;CIRA NORTH;PROG_CAVITY
2305;CIRA2305;1035580.53;1263396.68;2305;PROD_OIL;CIRA EAST;BEAM
2306;CIRA2306;1035575.05;1263405.05;2306;PROD_OIL;CIRA EAST;PROG_CAVITY
2313;CIRA2313;1034532.37;1261191.72;2313;PROD_OIL;INFANTAS NORTH;ESP
2314;CIRA2314;1033894.13;1260374.88;2314;PROD_OIL;INFANTAS NORTH;BEAM
2327;CIRA2327;1034997.68;1259871.55;2327;PROD_OIL;INFANTAS NORTH;BEAM
2328;CIRA2328;1035202.01;1260303.05;2328;PROD_OIL;INFANTAS NORTH;BEAM
2329;CIRA2329;1034003.15;1260909;2329;PROD_OIL;INFANTAS NORTH;BEAM
2330;CIRA2330;1033369.7;1261195.22;2330;PROD_OIL;INFANTAS NORTH;BEAM
2331;CIRA2331;1033959.77;1261309.8;2331;PROD_OIL;INFANTAS NORTH;BEAM
2332;CIRA2332;1034031.55;1261459.29;2332;PROD_OIL;INFANTAS NORTH;BEAM
2334;CIRA2334;1034945.23;1261655.73;2334;PROD_OIL;INFANTAS NORTH;BEAM
2335;CIRA2335;1034554.76;1261738.17;2335;PROD_OIL;INFANTAS NORTH;ESP
2338;CIRA2338;1035512.84;1259949.46;2338;PROD_OIL;INFANTAS NORTH;BEAM
2341;CIRA2341;1034532.03;1262555.16;2341;PROD_OIL;INFANTAS NORTH;BEAM
2343;CIRA2343;1034877.44;1262673.01;2343;PROD_OIL;INFANTAS NORTH;BEAM
2351;CIRA2351;1033637.82;1261563.78;2351;PROD_OIL;INFANTAS NORTH;PROG_CAVITY
2356;CIRA2356;1035075.9;1262090.7;2356;PROD_OIL;INFANTAS NORTH;BEAM
2358;CIRA2358;1035577.06;1261849.01;2358;PROD_OIL;INFANTAS NORTH;BEAM
2360;CIRA2360;1035157.65;1261745.45;2360;PROD_OIL;INFANTAS NORTH;BEAM
2361;CIRA2361;1035567.68;1261854.77;2361;PROD_OIL;INFANTAS NORTH;BEAM
2362;CIRA2362;1035693.41;1261555.84;2362;PROD_OIL;INFANTAS NORTH;BEAM
2363;CIRA2363;1034527.58;1261195.97;2363;PROD_OIL;INFANTAS NORTH;ESP
2367;CIRA2367;1035438.78;1260949.7;2367;PROD_OIL;INFANTAS NORTH;BEAM
2368;CIRA2368;1035744.96;1261157.2;2368;PROD_OIL;INFANTAS NORTH;BEAM
2369;CIRA2369;1035958.82;1261294.49;2369;PROD_OIL;INFANTAS NORTH;BEAM
2370;CIRA2370;1035962.99;1261306.59;2370;PROD_OIL;INFANTAS NORTH;BEAM
2374;CIRA2374;1033968.79;1260406.14;2374;PROD_OIL;INFANTAS NORTH;ESP
2375;CIRA2375;1033655.61;1260647.37;2375;PROD_OIL;INFANTAS NORTH;BEAM
2377;CIRA2377;1033794.14;1260973.53;2377;PROD_OIL;INFANTAS NORTH;BEAM
2379;CIRA2379;1033089.16;1260616.81;2379;PROD_OIL;INFANTAS NORTH;BEAM
2381;CIRA2381;1033784;1261017.88;2381;PROD_OIL;INFANTAS NORTH;BEAM
2382;CIRA2382;1035189.24;1261527.38;2382;PROD_OIL;INFANTAS NORTH;BEAM
2394;CIRA2394;1036194.36;1261162.21;2394;PROD_OIL;INFANTAS NORTH;BEAM
2396;CIRA2396;1034681.12;1260200.74;2396;PROD_OIL;INFANTAS NORTH;BEAM
2399;CIRA2399;1034185.61;1261265.75;2399;PROD_OIL;INFANTAS NORTH;BEAM
2400;CIRA2400;1033088.59;1260605.82;2400;PROD_OIL;INFANTAS NORTH;BEAM
2406;CIRA2406;1034684.51;1260195.32;2406;PROD_OIL;INFANTAS NORTH;BEAM
2436;CIRA2436;1035297.46;1260390.01;2436;PROD_OIL;INFANTAS NORTH;ESP
2437;CIRA2437;1035824.76;1260736.69;2437;PROD_OIL;INFANTAS NORTH;BEAM
2438;CIRA2438;1036073.51;1260813.05;2438;PROD_OIL;INFANTAS NORTH;BEAM
2440;CIRA2440;1035216.56;1260153.11;2440;PROD_OIL;INFANTAS NORTH;BEAM
2441;CIRA2441;1035755.67;1260335.83;2441;PROD_OIL;INFANTAS NORTH;BEAM
2443;CIRA2443;1035229.58;1260153.83;2443;PROD_OIL;INFANTAS NORTH;BEAM
2446;CIRA2446;1035297.33;1260400.84;2446;PROD_OIL;INFANTAS NORTH;BEAM
2458;CIRA2458;1033786.56;1260972.76;2458;PROD_OIL;INFANTAS NORTH;PROG_CAVITY
2459;CIRA2459;1035956.73;1261288.45;2459;PROD_OIL;INFANTAS NORTH;BEAM
2460;CIRA2460;1035685.8;1261556.44;2460;PROD_OIL;INFANTAS NORTH;BEAM
2461;CIRA2461;1035749.09;1261162.09;2461;PROD_OIL;INFANTAS NORTH;BEAM
2479;CIRA2479;1035992.83;1260017.08;2479;PROD_OIL;INFANTAS NORTH;PROG_CAVITY
2502;CIRA2502;1033160.9;1266831.15;2502;PROD_OIL;CIRA NORTH;PROG_CAVITY
2504;CIRA2504;1034017.75;1267092.2;2504;PROD_OIL;CIRA EAST;PROG_CAVITY
2507;CIRA2507;1033337.82;1267204.66;2507;PROD_OIL;CIRA EAST;PROG_CAVITY
2509;CIRA2509;1032856.91;1267094.99;2509;PROD_OIL;CIRA NORTH;BEAM
2511;CIRA2511;1031846.32;1266829.68;2511;PROD_OIL;CIRA NORTH;ESP
2513;CIRA2513;1032034.45;1267015.43;2513;PROD_OIL;CIRA NORTH;PROG_CAVITY
2514;CIRA2514;1031084;1266580;2514;PROD_OIL;CIRA NORTH;BEAM
2515;CIRA2515;1031273;1266790;2515;PROD_OIL;CIRA NORTH;BEAM
2516;CIRA2516;1030597.17;1265247.82;2516;PROD_OIL;CIRA NORTH;ESP
2517;CIRA2517;1031499.83;1266793.03;2517;PROD_OIL;CIRA NORTH;PROG_CAVITY
2518;CIRA2518;1031487;1267038;2518;PROD_OIL;CIRA NORTH;BEAM
2520;CIRA2520;1032165.24;1267193.72;2520;PROD_OIL;CIRA NORTH;BEAM
2521;CIRA2521;1032156.21;1267200;2521;PROD_OIL;CIRA NORTH;BEAM
2523;CIRA2523;1032654.45;1267649.98;2523;PROD_OIL;CIRA NORTH;BEAM
2526;CIRA2526;1032411.96;1267533.66;2526;PROD_OIL;CIRA NORTH;BEAM
2528;CIRA2528;1033340.22;1267198.6;2528;PROD_OIL;CIRA NORTH;BEAM
2529;CIRA2529;1033419.24;1267304.4;2529;PROD_OIL;CIRA EAST;PROG_CAVITY
2530;CIRA2530;1033429.85;1267297.24;2530;PROD_OIL;CIRA EAST;BEAM
2531;CIRA2531;1033424.55;1267300.82;2531;PROD_OIL;CIRA EAST;BEAM
2532;CIRA2532;1032011.81;1265934.93;2532;PROD_OIL;CIRA NORTH;ESP
2534;CIRA2534;1032011.64;1267035.65;2534;PROD_OIL;CIRA NORTH;BEAM
2535;CIRA2535;1032960.62;1267156.99;2535;PROD_OIL;CIRA NORTH;PROG_CAVITY
2536;CIRA2536;1032915.31;1268752.35;2536;PROD_OIL;CIRA NORTH;ESP
2537;CIRA2537;1031867;1267141;2537;PROD_OIL;CIRA NORTH;BEAM
2538;CIRA2538;1031806;1267416;2538;PROD_OIL;CIRA NORTH;BEAM
2539;CIRA2539;1031674;1267301;2539;PROD_OIL;CIRA NORTH;BEAM
2540;CIRA2540;1032954.24;1267156.5;2540;PROD_OIL;CIRA NORTH;PROG_CAVITY
2541;CIRA2541;1032660.28;1267625.2;2541;PROD_OIL;CIRA NORTH;PROG_CAVITY
2542;CIRA2542;1032201.51;1267870.1;2542;PROD_OIL;CIRA NORTH;PROG_CAVITY
2543;CIRA2543;1032632.49;1266509.54;2543;PROD_OIL;CIRA NORTH;ESP
2544;CIRA2544;1032663.97;1267606.15;2544;PROD_OIL;CIRA NORTH;PROG_CAVITY
2545;CIRA2545;1031104.04;1266150.58;2545;PROD_OIL;CIRA NORTH;PROG_CAVITY
2547;CIRA2547;1032038.78;1267019.86;2547;PROD_OIL;CIRA NORTH;PROG_CAVITY
2548;CIRA2548;1033479.12;1266309.73;2548;PROD_OIL;CIRA EAST;BEAM
2550;CIRA2550;1031160.03;1263409.87;2550;PROD_OIL;CIRA SOUTH;ESP
2552;CIRA2552;1032638.08;1261951.37;2552;PROD_OIL;CIRA SOUTH;BEAM
2554;CIRA2554;1033139.06;1262351.35;2554;PROD_OIL;CIRA SOUTH;BEAM
2556;CIRA2556;1031067.23;1265525.27;2556;PROD_OIL;CIRA NORTH;ESP
2557;CIRA2557;1030978.01;1265562.25;2557;PROD_OIL;CIRA NORTH;BEAM
2558;CIRA2558;1030618.8;1265210.85;2558;PROD_OIL;CIRA NORTH;ESP
2560;CIRA2560;1032005.3;1265934.62;2560;PROD_OIL;CIRA NORTH;ESP
2562;CIRA2562;1032668.22;1267587.4;2562;PROD_OIL;CIRA NORTH;PROG_CAVITY
2564;CIRA2564;1031716.58;1265357.92;2564;PROD_OIL;CIRA NORTH;BEAM
2568;CIRA2568;1033041.99;1266099.5;2568;PROD_OIL;CIRA NORTH;PROG_CAVITY
2570;CIRA2570;1032662.91;1267612.47;2570;PROD_OIL;CIRA NORTH;BEAM
2570ST;CIRA2570ST;1032662.91;1267612.47;2570ST;PROD_OIL;CIRA NORTH;PROG_CAVITY
2572;CIRA2572;1032430.67;1266429.74;2572;PROD_OIL;CIRA NORTH;PROG_CAVITY
2573;CIRA2573;1030851.93;1265446.5;2573;PROD_OIL;CIRA NORTH;BEAM
2574;CIRA2574;1031722.43;1265341.18;2574;PROD_OIL;CIRA NORTH;BEAM
2575;CIRA2575;1032225.02;1266004.79;2575;PROD_OIL;CIRA NORTH;ESP
2576;CIRA2576;1031802.63;1265872.5;2576;PROD_OIL;CIRA NORTH;ESP
2577;CIRA2577;1031374.17;1265782.61;2577;PROD_OIL;CIRA NORTH;ESP
2578;CIRA2578;1032658.96;1265348.98;2578;PROD_OIL;CIRA NORTH;PROG_CAVITY
2579;CIRA2579;1031712.85;1264302.32;2579;PROD_OIL;CIRA SOUTH;BEAM
2581;CIRA2581;1032390.41;1264781.6;2581;PROD_OIL;CIRA SOUTH;BEAM
2582;CIRA2582;1033369.1;1265014.31;2582;PROD_OIL;CIRA NORTH;ESP
2583;CIRA2583;1031152.95;1264437.71;2583;PROD_OIL;CIRA SOUTH;PROG_CAVITY
2584;CIRA2584;1033369.1;1265003.31;2584;PROD_OIL;CIRA SOUTH;PROG_CAVITY
2585;CIRA2585;1032995.35;1265361.38;2585;PROD_OIL;CIRA NORTH;PROG_CAVITY
2586;CIRA2586;1031368.89;1264765.62;2586;PROD_OIL;CIRA SOUTH;ESP
2588;CIRA2588;1031586.58;1263310.03;2588;PROD_OIL;CIRA SOUTH;PROG_CAVITY
2589;CIRA2589;1031167.1;1263399.61;2589;PROD_OIL;CIRA SOUTH;PROG_CAVITY
2590;CIRA2590;1031299.57;1264003.01;2590;PROD_OIL;CIRA SOUTH;ESP
2591;CIRA2591;1031290.95;1264009.83;2591;PROD_OIL;CIRA SOUTH;ESP
2593;CIRA2593;1031571.55;1263326.09;2593;PROD_OIL;CIRA SOUTH;BEAM
2596;CIRA2596;1032215.71;1264404.37;2596;PROD_OIL;CIRA SOUTH;PROG_CAVITY
2597;CIRA2597;1031496.35;1266798.4;2597;PROD_OIL;CIRA NORTH;PROG_CAVITY
2598;CIRA2598;1031389.4;1264791.46;2598;PROD_OIL;CIRA SOUTH;BEAM
2600;CIRA2600;1031409.92;1264817.31;2600;PROD_OIL;CIRA SOUTH;ESP
2601;CIRA2601;1031403.08;1264808.7;2601;PROD_OIL;CIRA SOUTH;ESP
2602;CIRA2602;1031375.73;1264774.23;2602;PROD_OIL;CIRA SOUTH;BEAM
2603;CIRA2603;1031165.74;1264437.36;2603;PROD_OIL;CIRA SOUTH;PROG_CAVITY
2604;CIRA2604;1031196.15;1265006.54;2604;PROD_OIL;CIRA NORTH;ESP
2605;CIRA2605;1031159.35;1264437.54;2605;PROD_OIL;CIRA SOUTH;ESP
2606;CIRA2606;1031523.24;1264507.73;2606;PROD_OIL;CIRA SOUTH;BEAM
2607;CIRA2607;1032360.55;1263674.7;2607;PROD_OIL;CIRA SOUTH;BEAM
2608;CIRA2608;1031587.04;1263660.95;2608;PROD_OIL;CIRA SOUTH;ESP
2609;CIRA2609;1030946.34;1263676.88;2609;PROD_OIL;CIRA SOUTH;ESP
2611;CIRA2611;1031192.32;1263033.21;2611;PROD_OIL;CIRA SOUTH;PROG_CAVITY
2613;CIRA2613;1031325.96;1262931.63;2613;PROD_OIL;CIRA SOUTH;BEAM
2617;CIRA2617;1030927.45;1262032.66;2617;PROD_OIL;CIRA SOUTH;PROG_CAVITY
2619;CIRA2619;1030935.95;1262165.23;2619;PROD_OIL;CIRA SOUTH;BEAM
2623;CIRA2623;1031100.86;1262898.29;2623;PROD_OIL;CIRA SOUTH;BEAM
2624;CIRA2624;1031782.56;1263165.09;2624;PROD_OIL;CIRA SOUTH;PROG_CAVITY
2625;CIRA2625;1030951.86;1263644.34;2625;PROD_OIL;CIRA SOUTH;PROG_CAVITY
2626;CIRA2626;1030948.18;1263666.03;2626;PROD_OIL;CIRA SOUTH;PROG_CAVITY
2627;CIRA2627;1030944.5;1263687.72;2627;PROD_OIL;CIRA SOUTH;PROG_CAVITY
2628;CIRA2628;1030935.46;1262025.14;2628;PROD_OIL;CIRA SOUTH;BEAM
2629;CIRA2629;1030925.96;1262016.21;2629;PROD_OIL;CIRA SOUTH;BEAM
2630;CIRA2630;1031071.9;1265520.9;2630;PROD_OIL;CIRA NORTH;ESP
2633;CIRA2633;1033369.06;1265186;2633;PROD_OIL;CIRA NORTH;PROG_CAVITY
2634;CIRA2634;1031163.65;1263404.52;2634;PROD_OIL;CIRA SOUTH;ESP
2635;CIRA2635;1030943.42;1263694.02;2635;PROD_OIL;CIRA SOUTH;ESP
2636;CIRA2636;1031396.24;1264800.08;2636;PROD_OIL;CIRA SOUTH;PROG_CAVITY
2637;CIRA2637;1031725.24;1263779.28;2637;PROD_OIL;CIRA SOUTH;ESP
2638;CIRA2638;1033806.57;1265242.34;2638;PROD_OIL;CIRA EAST;BEAM
2640;CIRA2640;1032342.61;1261990.89;2640;PROD_OIL;CIRA SOUTH;BEAM
2641;CIRA2641;1033135.63;1262376.4;2641;PROD_OIL;CIRA SOUTH;BEAM
2642;CIRA2642;1031355.07;1262390.36;2642;PROD_OIL;CIRA SOUTH;BEAM
2643;CIRA2643;1031180.42;1263034.78;2643;PROD_OIL;CIRA SOUTH;PROG_CAVITY
2647;CIRA2647;1031174.48;1263035.56;2647;PROD_OIL;CIRA SOUTH;PROG_CAVITY
2649;CIRA2649;1031168.52;1263036.35;2649;PROD_OIL;CIRA SOUTH;ESP
2650;CIRA2650;1031000.64;1262376.68;2650;PROD_OIL;CIRA SOUTH;BEAM
2652;CIRA2652;1033165.73;1266835.33;2652;PROD_OIL;CIRA NORTH;PROG_CAVITY
2654;CIRA2654;1032661.53;1267618.72;2654;PROD_OIL;CIRA NORTH;BEAM
2655;CIRA2655;1032913.92;1268758.57;2655;PROD_OIL;CIRA NORTH;BEAM
2659;CIRA2659;1032133.11;1262951.4;2659;PROD_OIL;CIRA SOUTH;BEAM
2660;CIRA2660;1033038.08;1266118.55;2660;PROD_OIL;CIRA NORTH;BEAM
2661;CIRA2661;1031194.18;1265000.44;2661;PROD_OIL;CIRA SOUTH;PROG_CAVITY
2663;CIRA2663;1030890.14;1264096.1;2663;PROD_OIL;CIRA SOUTH;PROG_CAVITY
2664;CIRA2664;1032643.42;1266516.13;2664;PROD_OIL;CIRA NORTH;BEAM
2665;CIRA2665;1033039.4;1266112.28;2665;PROD_OIL;CIRA NORTH;PROG_CAVITY
2668;CIRA2668;1032665.25;1264899.73;2668;PROD_OIL;CIRA SOUTH;BEAM
2669;CIRA2669;1032870.73;1262351.51;2669;PROD_OIL;CIRA SOUTH;BEAM
2670;CIRA2670;1031103.08;1262904.29;2670;PROD_OIL;CIRA SOUTH;ESP
2671;CIRA2671;1030700.38;1262720.38;2671;PROD_OIL;CIRA SOUTH;ESP
2672;CIRA2672;1030923.62;1262571.82;2672;PROD_OIL;CIRA SOUTH;ESP
2673;CIRA2673;1031006.81;1262374.98;2673;PROD_OIL;CIRA SOUTH;BEAM
2674;CIRA2674;1030651.78;1263183.09;2674;PROD_OIL;CIRA SOUTH;BEAM
2675;CIRA2675;1030640.84;1263189.83;2675;PROD_OIL;CIRA SOUTH;BEAM
2676;CIRA2676;1031246.06;1263666.01;2676;PROD_OIL;CIRA SOUTH;ESP
2677;CIRA2677;1030605.07;1262278.28;2677;PROD_OIL;CIRA SOUTH;BEAM
2678;CIRA2678;1031255.84;1262288.68;2678;PROD_OIL;CIRA SOUTH;BEAM
2679;CIRA2679;1030662.78;1263176.02;2679;PROD_OIL;CIRA SOUTH;BEAM
2681;CIRA2681;1031026.27;1262369.66;2681;PROD_OIL;CIRA SOUTH;BEAM
2683;CIRA2683;1031538.21;1264588.95;2683;PROD_OIL;CIRA SOUTH;ESP
2684;CIRA2684;1030930.52;1262168.61;2684;PROD_OIL;CIRA SOUTH;BEAM
2686;CIRA2686;1030618.89;1263203.6;2686;PROD_OIL;CIRA SOUTH;BEAM
2687;CIRA2687;1031895.9;1263096.97;2687;PROD_OIL;CIRA SOUTH;ESP
2690;CIRA2690;1030715.83;1262749.22;2690;PROD_OIL;CIRA SOUTH;PROG_CAVITY
2691;CIRA2691;1030703.5;1262734.5;2691;PROD_OIL;CIRA SOUTH;PROG_CAVITY
2692;CIRA2692;1032792.04;1263271.15;2692;PROD_OIL;CIRA SOUTH;ESP
2693;CIRA2693;1030603.1;1262290.66;2693;PROD_OIL;CIRA SOUTH;ESP
2694;CIRA2694;1030304.62;1262220.11;2694;PROD_OIL;CIRA SOUTH;ESP
2695;CIRA2695;1031543.77;1264585.76;2695;PROD_OIL;CIRA SOUTH;ESP
2696;CIRA2696;1030160;1261905;2696;PROD_OIL;CIRA SOUTH;BEAM
2697;CIRA2697;1030608.57;1262259.19;2697;PROD_OIL;CIRA SOUTH;ESP
2700;CIRA2700;1034390;1263230;2700;PROD_OIL;CIRA EAST;BEAM
2701;CIRA2701;1034185;1263265;2701;PROD_OIL;CIRA EAST;BEAM
2702;CIRA2702;1033857.61;1262559.88;2702;PROD_OIL;CIRA EAST;PROG_CAVITY
2704;CIRA2704;1034667.84;1263019.67;2704;PROD_OIL;CIRA EAST;PROG_CAVITY
2705;CIRA2705;1034490;1263600;2705;PROD_OIL;CIRA EAST;BEAM
2708;CIRA2708;1034260;1263645;2708;PROD_OIL;CIRA EAST;BEAM
2710;CIRA2710;1035282.83;1263554.86;2710;PROD_OIL;CIRA EAST;BEAM
2711;CIRA2711;1034105;1263475;2711;PROD_OIL;CIRA EAST;BEAM
2712;CIRA2712;1034662.89;1263012.45;2712;PROD_OIL;CIRA EAST;BEAM
2713;CIRA2713;1034980;1263456;2713;PROD_OIL;CIRA EAST;BEAM
2715;CIRA2715;1033735.12;1265712.34;2715;PROD_OIL;CIRA EAST;BEAM
2717;CIRA2717;1035410;1263065;2717;PROD_OIL;CIRA EAST;BEAM
2718;CIRA2718;1034569.21;1263383.76;2718;PROD_OIL;CIRA EAST;PROG_CAVITY
2722;CIRA2722;1034157.37;1265830.14;2722;PROD_OIL;CIRA EAST;BEAM
2724;CIRA2724;1034177.21;1266161.72;2724;PROD_OIL;CIRA EAST;BEAM
2725;CIRA2725;1034394.68;1267163.96;2725;PROD_OIL;CIRA EAST;BEAM
2727;CIRA2727;1034915;1263700;2727;PROD_OIL;CIRA EAST;BEAM
2728;CIRA2728;1034154.16;1267372.91;2728;PROD_OIL;CIRA EAST;BEAM
2729;CIRA2729;1035022.19;1264946.5;2729;PROD_OIL;CIRA EAST;ESP
2732;CIRA2732;1033802.11;1263845.47;2732;PROD_OIL;CIRA EAST;ESP
2734;CIRA2734;1033695.58;1263785.15;2734;PROD_OIL;CIRA EAST;BEAM
2736;CIRA2736;1033780;1263150;2736;PROD_OIL;CIRA EAST;BEAM
2738;CIRA2738;1034062.48;1264206.06;2738;PROD_OIL;CIRA EAST;BEAM
2739;CIRA2739;1033847.74;1263671.28;2739;PROD_OIL;CIRA EAST;ESP
2740;CIRA2740;1034535.48;1264325.16;2740;PROD_OIL;CIRA EAST;BEAM
2742;CIRA2742;1034399.96;1264651.88;2742;PROD_OIL;CIRA EAST;BEAM
2743;CIRA2743;1034531.35;1264320.43;2743;PROD_OIL;CIRA EAST;BEAM
2744;CIRA2744;1034402.76;1264664.23;2744;PROD_OIL;CIRA EAST;BEAM
2746;CIRA2746;1034548.01;1264339.87;2746;PROD_OIL;CIRA EAST;BEAM
2748;CIRA2748;1034527.1;1264315.4;2748;PROD_OIL;CIRA EAST;BEAM
2749;CIRA2749;1034401.67;1264658.41;2749;PROD_OIL;CIRA EAST;BEAM
2750;CIRA2750;1034552.15;1264344.69;2750;PROD_OIL;CIRA EAST;BEAM
2754;CIRA2754;1035041.27;1264949.79;2754;PROD_OIL;CIRA EAST;PROG_CAVITY
2756;CIRA2756;1035770.16;1264101.69;2756;PROD_OIL;CIRA EAST;PROG_CAVITY
2757;CIRA2757;1035949.37;1263802.72;2757;PROD_OIL;CIRA EAST;PROG_CAVITY
2758;CIRA2758;1035028.64;1264947.71;2758;PROD_OIL;CIRA EAST;BEAM
2760;CIRA2760;1035310;1264145;2760;PROD_OIL;CIRA EAST;BEAM
2762;CIRA2762;1034885;1264350;2762;PROD_OIL;CIRA EAST;BEAM
2763;CIRA2763;1035075;1264490;2763;PROD_OIL;CIRA EAST;BEAM
2764;CIRA2764;1034219;1268455;2764;PROD_OIL;CIRA EAST;BEAM
2765;CIRA2765;1033513;1266732;2765;PROD_OIL;CIRA EAST;BEAM
2766;CIRA2766;1035275;1264440;2766;PROD_OIL;CIRA EAST;BEAM
2767;CIRA2767;1034092.29;1264193.25;2767;PROD_OIL;CIRA EAST;BEAM
2768;CIRA2768;1033405;1267547;2768;PROD_OIL;CIRA EAST;BEAM
2769;CIRA2769;1035670;1264200;2769;PROD_OIL;CIRA EAST;BEAM
2771;CIRA2771;1036300;1263890;2771;PROD_OIL;CIRA EAST;BEAM
2772;CIRA2772;1036285;1264120;2772;PROD_OIL;CIRA EAST;BEAM
2774;CIRA2774;1034695;1263770;2774;PROD_OIL;CIRA EAST;BEAM
2775;CIRA2775;1036055;1264222;2775;PROD_OIL;CIRA EAST;BEAM
