NamePozo;Latitud;Longitud;FechaMonitoreo;BWPD;BOPD;BFPD;BSW;PPMp;PPMm;25_45um;45_106um;106_212um;212_425um;mayor_425um;color_icono;Prefijo;icono 
CIRA2123;6968;-73.773;9/07/2019;106;94;200;53,00%;59,21;63,41;32,04%;0,00%;41,18%;23,61%;3,18%;yelow;fa;tower-observation
CIRA2123;6968;-73.773;6/03/2019;80;88;168;47,54%;113,05;114,4;39,43%;0,00%;41,67%;18,26%;0,63%;red;fa;tower-observation
CIRA2123;6968;-73.773;13/03/2019;80;88;168;47,54%;1,95;7,02;35,92%;0,00%;27,11%;19,37%;17,61%;green;fa;tower-observation
CIRA2123;6968;-73.773;19/03/2019;80;88;168;47,54%;11,59;15,14;39,59%;0,00%;35,69%;20,95%;3,78%;yelow;fa;tower-observation
CIRA2123;6968;-73.773;18/07/2019;106;94;200;53,00%;101,32;106,28;38,67%;0,00%;43,86%;15,88%;1,60%;red;fa;tower-observation
CIRA2123;6968;-73.773;24/07/2019;106;94;200;53,00%;178,08;190,15;20,33%;0,00%;60,82%;16,80%;2,06%;red;fa;tower-observation
CIRA2123;6968;-73.773;25/07/2019;155;99;254;61,13%;79,98;84,54;19,54%;0,00%;44,62%;30,34%;5,51%;yelow;fa;tower-observation
CIRA2123;6968;-73.773;26/07/2019;155;99;254;61,13%;78,63;82,53;24,05%;0,00%;45,51%;28,35%;2,09%;yelow;fa;tower-observation
CIRA2123;6968;-73.773;30/07/2019;155;99;254;61,13%;65,56;86,14;78,33%;0,00%;16,44%;2,95%;2,27%;yelow;fa;tower-observation
CIRA2123;6968;-73.773;31/07/2019;155;99;254;61,13%;161,45;220,81;15,38%;0,00%;43,51%;35,86%;5,25%;red;fa;tower-observation
CIRA2123;6968;-73.773;1/08/2019;155,27;98,73;254;61,13%;153,98;317,25;21,21%;0,00%;39,18%;34,59%;5,02%;red;fa;tower-observation
CIRA2123;6968;-73.773;2/08/2019;155,27;98,73;254;61,13%;49,06;53,56;17,12%;0,00%;47,47%;31,71%;3,70%;yelow;fa;tower-observation
CIRA2123;6968;-73.773;5/08/2019;155,27;98,73;254;61,13%;8,19;13,87;30,48%;0,00%;43,83%;21,04%;4,64%;green;fa;tower-observation
CIRA2123;6968;-73.773;6/08/2019;155,27;98,73;254;61,13%;315,97;318,2;24,72%;0,00%;46,48%;26,26%;2,55%;red;fa;tower-observation
CIRA2123;6968;-73.773;9/08/2019;155,27;98,73;254;61,13%;158,63;167,94;22,78%;0,00%;50,32%;24,87%;2,04%;red;fa;tower-observation
CIRA2123;6968;-73.773;12/08/2019;0;254;254;0,00%;124,23;167,94;23,26%;0,00%;49,37%;24,25%;3,12%;red;fa;tower-observation
CIRA2123;6968;-73.773;14/08/2019;155,27;98,73;254;61,13%;140,56;142,54;36,18%;0,00%;59,02%;2,74%;2,07%;red;fa;tower-observation
CIRA2123;6968;-73.773;15/08/2019;155,27;98,73;254;61,13%;30,13;30,49;19,01%;0,00%;50,99%;27,40%;2,59%;yelow;fa;tower-observation
CIRA2123;6968;-73.773;20/08/2019;155,27;98,73;254;61,13%;277,33;278,54;23,86%;0,00%;45,70%;27,49%;2,94%;red;fa;tower-observation
CIRA2123;6968;-73.773;21/08/2019;155,27;98,73;254;61,13%;85,48;96,54;24,50%;0,00%;47,97%;24,56%;2,96%;yelow;fa;tower-observation
CIRA2123;6968;-73.773;22/08/2019;155,27;98,73;254;61,13%;211,78;214,33;20,97%;0,00%;43,23%;31,78%;4,02%;red;fa;tower-observation
CIRA2123;6968;-73.773;27/08/2019;155,27;98,73;254;61,13%;482,82;487,64;25,81%;0,00%;47,47%;24,16%;2,55%;red;fa;tower-observation
CIRA2123;6968;-73.773;28/08/2019;155,27;98,73;254;61,13%;156,36;162,04;22,30%;0,00%;39,75%;31,98%;5,96%;red;fa;tower-observation
CIRA2123;6968;-73.773;4/09/2019;155,27;98,73;254;61,13%;283,26;775,01;86,09%;0,00%;9,93%;3,45%;0,53%;red;fa;tower-observation
CIRA2123;6968;-73.773;5/09/2019;155,27;98,73;254;61,13%;292,64;310,87;81,74%;0,00%;12,38%;4,81%;1,07%;red;fa;tower-observation
CIRA2123;6968;-73.773;9/09/2019;155,27;98,73;254;61,13%;122,6;262,26;51,54%;0,00%;30,30%;14,83%;3,33%;red;fa;tower-observation
CIRA2123;6968;-73.773;10/09/2019;155,27;98,73;254;61,13%;47,89;94,12;25,54%;0,00%;42,76%;27,01%;4,69%;yelow;fa;tower-observation
CIRA2123;6968;-73.773;11/09/2019;155,27;98,73;254;61,13%;77,54;157,39;61,23%;0,00%;10,00%;25,24%;3,52%;yelow;fa;tower-observation
CIRA2123;6968;-73.773;12/09/2019;155,27;98,73;254;61,13%;7,82;16,09;7,75%;0,00%;52,10%;33,42%;6,73%;green;fa;tower-observation
CIRA2123;6968;-73.773;16/09/2019;155;99;254;61,13%;6,57;17,32;28,45%;0,00%;46,86%;14,64%;10,04%;green;fa;tower-observation
CIRA2123;6968;-73.773;17/09/2019;155,27;98,73;254;61,13%;45,75;215,31;35,13%;0,00%;33,89%;27,56%;3,42%;yelow;fa;tower-observation
CIRA2123;6968;-73.773;18/09/2019;155,27;98,73;254;61,13%;103,04;233,81;46,88%;0,00%;26,03%;22,90%;4,19%;red;fa;tower-observation
CIRA2123;6968;-73.773;19/09/2019;155,27;98,73;254;61,13%;93,48;591,39;20,84%;0,00%;56,14%;20,66%;2,36%;yelow;fa;tower-observation
CIRA2123;6968;-73.773;24/09/2019;155,27;98,73;254;61,13%;469,9;478,21;24,73%;0,00%;35,40%;34,62%;5,25%;red;fa;tower-observation
CIRA2123;6968;-73.773;25/09/2019;191,67;121,88;313,55;61,13%;300,64;445,13;10,41%;0,00%;43,30%;38,97%;7,32%;red;fa;tower-observation
CIRA2123;6968;-73.773;26/09/2019;174,74;138,81;313,55;55,73%;134,77;182,26;24,54%;0,00%;35,64%;31,96%;7,86%;red;fa;tower-observation
CIRA2123;6968;-73.773;27/09/2019;174,74;138,81;313,55;55,73%;44,36;66,51;21,80%;0,00%;41,83%;29,24%;7,13%;yelow;fa;tower-observation
CIRA2123;6968;-73.773;30/09/2019;174,74;138,81;313,55;55,73%;179,87;186,08;33,95%;0,00%;40,08%;21,18%;4,79%;red;fa;tower-observation
CIRA2123;6968;-73.773;1/10/2019;174,74;138,81;313,55;55,73%;167,06;312,71;28,93%;0,00%;42,95%;23,71%;4,40%;red;fa;tower-observation
CIRA2123;6968;-73.773;3/10/2019;174,74;138,81;313,55;55,73%;12,25;49,52;36,02%;0,00%;41,35%;19,93%;2,70%;yelow;fa;tower-observation
CIRA2123;6968;-73.773;4/10/2019;174,74;138,81;313,55;55,73%;12,78;21,89;60,95%;0,00%;26,88%;10,45%;1,72%;yelow;fa;tower-observation
CIRA2123;6968;-73.773;7/10/2019;174,74;138,81;313,55;55,73%;68,67;86,19;27,08%;0,00%;51,60%;19,47%;1,85%;yelow;fa;tower-observation
CIRA2123;6968;-73.773;8/10/2019;174,74;138,81;313,55;55,73%;37,28;46,3;12,07%;0,00%;56,86%;28,54%;2,53%;yelow;fa;tower-observation
CIRA2123;6968;-73.773;9/10/2019;174,74;138,81;313,55;55,73%;66,24;111,97;6,51%;0,00%;61,37%;30,17%;1,95%;yelow;fa;tower-observation
CIRA2123;6968;-73.773;10/10/2019;174,74;138,81;313,55;55,73%;81,33;99,46;6,73%;0,00%;58,90%;32,68%;1,69%;yelow;fa;tower-observation
CIRA2123;6968;-73.773;11/10/2019;174,74;138,81;313,55;55,73%;62,25;75,13;22,27%;0,00%;52,62%;22,58%;2,53%;yelow;fa;tower-observation
CIRA2123;6968;-73.773;17/10/2019;175;138,55;313,55;55,73%;54,49;60,14;24,62%;0,00%;53,19%;20,14%;2,05%;yelow;fa;tower-observation
CIRA2123;6968;-73.773;18/10/2019;175;138,55;313,55;55,73%;33,11;33,51;29,67%;0,00%;42,44%;23,85%;4,03%;yelow;fa;tower-observation
CIRA2123;6968;-73.773;21/10/2019;175;138,55;313,55;55,73%;73,59;169,95;24,35%;0,00%;44,76%;26,71%;4,18%;yelow;fa;tower-observation
CIRA2123;6968;-73.773;22/10/2019;175;138,55;313,55;55,73%;178,76;184,72;20,52%;0,00%;49,14%;27,46%;2,88%;red;fa;tower-observation
CIRA2123;6968;-73.773;28/10/2019;174,74;138,81;313,55;55,73%;53,97;54,48;26,34%;0,00%;41,93%;26,07%;5,65%;yelow;fa;tower-observation
CIRA2123;6968;-73.773;29/10/2019;174,74;138,81;313,55;55,73%;35,49;72,21;23,53%;0,00%;46,72%;26,64%;3,11%;yelow;fa;tower-observation
CIRA2123;6968;-73.773;30/10/2019;174,74;138,81;313,55;55,73%;65,27;98,7;3,04%;0,00%;64,36%;29,58%;3,02%;yelow;fa;tower-observation
CIRA2123;6968;-73.773;31/10/2019;174,74;138,81;313,55;55,73%;49,43;70,83;21,49%;0,00%;43,97%;31,10%;3,45%;yelow;fa;tower-observation
CIRA2123;6968;-73.773;5/11/2019;175;138,55;313,55;55,73%;59,25;165,17;12,78%;0,00%;58,51%;25,57%;3,14%;yelow;fa;tower-observation
CIRA2123;6968;-73.773;6/11/2019;175;138,55;313,55;55,73%;19,73;34,77;14,45%;0,00%;42,47%;33,56%;9,52%;yelow;fa;tower-observation
CIRA2123;6968;-73.773;8/11/2019;175;138,55;313,55;55,73%;238,18;252,43;20,92%;0,00%;51,15%;25,66%;2,28%;red;fa;tower-observation
CIRA2123;6968;-73.773;12/11/2019;175;138,55;313,55;55,73%;33,36;35,23;26,50%;0,00%;42,93%;27,84%;2,73%;yelow;fa;tower-observation
CIRA2123;6968;-73.773;14/11/2019;174,74;138,81;313,55;55,73%;126,22;130,36;26,71%;0,00%;47,97%;22,89%;2,43%;red;fa;tower-observation
CIRA2123;6968;-73.773;15/11/2019;174,74;138,81;313,55;55,73%;95,67;105,34;19,17%;0,00%;44,51%;32,87%;3,45%;yelow;fa;tower-observation
CIRA2123;6968;-73.773;18/11/2019;175;138,55;313,55;55,73%;143,79;248,57;21,17%;0,00%;40,59%;37,21%;1,02%;red;fa;tower-observation
CIRA2123;6968;-73.773;19/11/2019;175;138,55;313,55;55,73%;77,21;78,18;21,90%;0,00%;45,12%;28,61%;4,38%;yelow;fa;tower-observation
CIRA2123;6968;-73.773;3/12/2019;175;138,55;313,55;55,73%;25,96;45,23;38,82%;0,00%;46,01%;14,22%;0,96%;yelow;fa;tower-observation
CIRA2123;6968;-73.773;4/12/2019;175;138,55;313,55;55,73%;38,39;42,01;22,88%;0,00%;42,19%;27,85%;7,07%;yelow;fa;tower-observation
CIRA2123;6968;-73.773;10/12/2019;174,65;138,9;313,55;55,70%;70,24;92,1;41,39%;0,00%;37,63%;18,35%;2,64%;yelow;fa;tower-observation
CIRA2123;6968;-73.773;11/12/2019;174,65;138,9;313,55;55,70%;93,84;95,19;25,07%;0,00%;53,40%;19,25%;2,28%;yelow;fa;tower-observation
CIRA2123;6968;-73.773;13/12/2019;174,65;138,9;313,55;55,70%;145,91;152,23;14,87%;0,00%;52,86%;30,45%;1,82%;red;fa;tower-observation
CIRA2123;6968;-73.773;19/12/2019;174,65;138,9;313,55;55,70%;88,86;89,58;24,49%;0,00%;51,60%;22,44%;1,46%;yelow;fa;tower-observation
CIRA2123;6968;-73.773;18/12/2019;174,65;138,9;313,55;55,70%;18,31;18,49;36,47%;0,00%;39,80%;19,90%;3,84%;yelow;fa;tower-observation
CIRA2123;6968;-73.773;2/01/2020;174,65;138,9;313,55;55,70%;625,3;810,92;22,65%;0,00%;48,33%;24,45%;4,56%;red;fa;tower-observation
CIRA2123;6968;-73.773;3/01/2020;174,65;138,9;313,55;55,70%;148,49;150,01;19,55%;0,00%;43,53%;29,57%;7,35%;red;fa;tower-observation
CIRA2123;6968;-73.773;7/01/2020;174,65;138,9;313,55;55,70%;171,04;172,24;19,20%;0,00%;52,73%;26,41%;1,66%;red;fa;tower-observation
CIRA2123;6968;-73.773;8/01/2020;174,65;138,9;313,55;55,70%;163,53;174,47;16,24%;0,00%;43,25%;38,47%;2,05%;red;fa;tower-observation
CIRA2123;6968;-73.773;13/01/2020;174,65;138,9;313,55;55,70%;44,45;45,03;33,56%;0,00%;37,47%;24,38%;4,59%;yelow;fa;tower-observation
CIRA2123;6968;-73.773;14/01/2020;174,65;138,9;313,55;55,70%;83,49;101,27;19,33%;0,00%;48,52%;6,38%;25,77%;yelow;fa;tower-observation
CIRA2123;6968;-73.773;27/01/2020;174,65;138,9;313,55;55,70%;210,77;213,18;21,18%;0,00%;47,07%;25,55%;6,20%;red;fa;tower-observation
CIRA2123;6968;-73.773;28/01/2020;174,65;138,9;313,55;55,70%;179,76;181,03;17,69%;0,00%;51,33%;26,95%;4,04%;red;fa;tower-observation
CIRA2123;6968;-73.773;30/01/2020;174,65;138,9;313,55;55,70%;164,59;236,45;24,18%;0,00%;38,03%;27,70%;10,09%;red;fa;tower-observation
CIRA2123;6968;-73.773;31/01/2020;174,65;138,9;313,55;55,70%;242,52;250,9;2,61%;0,00%;49,52%;35,73%;12,14%;red;fa;tower-observation
CIRA2123;6968;-73.773;6/02/2020;174,65;138,9;313,55;55,70%;100,94;101,8;32,49%;0,00%;41,99%;19,83%;5,69%;red;fa;tower-observation
CIRA2123;6968;-73.773;7/02/2020;174,65;138,9;313,55;55,70%;100,33;101,4;15,48%;0,00%;39,60%;34,95%;9,97%;red;fa;tower-observation
CIRA2123;6968;-73.773;26/08/2020;144,9;115,1;260;55,73%;219,16;225,1;40,58%;0,00%;45,10%;10,79%;3,53%;red;fa;tower-observation
CIRA2123;6968;-73.773;1/02/2021;144,9;115,1;260;55,73%;997,69;1129,87;35,53%;0,00%;51,52%;9,64%;3,31%;red;fa;tower-observation
CIRA2123;6968;-73.773;27/04/2021;144,9;115,1;260;55,73%;1567,14;3697,8;36,71%;0,00%;41,25%;10,94%;11,11%;red;fa;tower-observation
CIRA2123;6968;-73.773;26/01/2022;144,9;115,1;260;55,73%;31,03;62,84;4,74%;0,00%;48,68%;26,84%;7,63%;yelow;fa;tower-observation
CIRA2123;6968;-73.773;1/04/2022;144,9;115,1;260;55,73%;25,59;295,85;8,37%;100,00%;20,48%;7,17%;0,75%;yelow;fa;tower-observation
CIRA2123;6968;-73.773;4/08/2022;332,4;36,2;368,6;90,18%;1289,2;4686,36;3,37%;0,00%;56,76%;11,82%;0,83%;red;fa;tower-observation
CIRA2123;6968;-73.773;18/05/2023;395,09;32,91;428;92,31%;125,06;214,27;29,31%;0,00%;21,54%;1,47%;1,24%;red;fa;tower-observation
CIRA5058;6968;-73.773;13/03/2019;5;3;8;62,04%;3,13;3,57;58,74%;0,00%;26,91%;12,11%;2,24%;green;fa;tower-observation
CIRA5058;6968;-73.773;20/03/2019;5;3;8;62,04%;2,89;4,01;47,03%;0,00%;27,57%;14,59%;10,81%;green;fa;tower-observation
CIRA5058;6968;-73.773;26/03/2019;5;37,02;42,02;12,18%;5,37;6,41;62,04%;0,00%;33,71%;3,12%;1,13%;green;fa;tower-observation
CIRA5058;6968;-73.773;11/04/2019;5;37,02;42,02;12,18%;2,44;5,14;52,25%;0,00%;26,97%;12,92%;7,87%;green;fa;tower-observation
CIRA5058;6968;-73.773;15/05/2019;5;37,02;42,02;12,18%;6,75;13,62;75,91%;0,00%;21,20%;2,72%;0,18%;green;fa;tower-observation
CIRA5058;6968;-73.773;22/05/2019;5;37,02;42,02;12,18%;4,76;8,4;35,36%;0,00%;29,55%;10,29%;24,80%;green;fa;tower-observation
CIRA5058;6968;-73.773;31/05/2019;5;37,02;42,02;12,18%;4,66;16,11;68,04%;0,00%;28,82%;2,75%;0,39%;green;fa;tower-observation
CIRA5058;6968;-73.773;12/06/2019;5;37,02;42,02;12,18%;1,67;1,69;50,39%;0,00%;25,20%;14,96%;9,45%;green;fa;tower-observation
CIRA5058;6968;-73.773;17/06/2019;5;37,02;42,02;12,18%;1,93;1,95;22,30%;0,00%;20,95%;35,14%;21,62%;green;fa;tower-observation
CIRA5058;6968;-73.773;25/06/2019;5;37,02;42,02;12,18%;1,65;1,66;49,21%;0,00%;23,02%;11,11%;16,67%;green;fa;tower-observation
CIRA5058;6968;-73.773;9/07/2019;5;37,02;42,02;12,18%;4,22;4,34;26,63%;0,00%;3,10%;62,54%;7,74%;green;fa;tower-observation
CIRA5058;6968;-73.773;18/07/2019;5;37,02;42,02;12,18%;4,59;4,76;33,33%;0,00%;45,73%;18,83%;2,20%;green;fa;tower-observation
CIRA5058;6968;-73.773;1/08/2019;2,96;12,4;15,36;19,25%;1,6;1,66;47,20%;0,00%;38,40%;10,40%;4,00%;green;fa;tower-observation
CIRA5058;6968;-73.773;30/08/2019;2,96;12,4;15,36;19,25%;4,37;5,85;44,85%;0,00%;45,45%;6,67%;3,03%;green;fa;tower-observation
CIRA5058;6968;-73.773;28/10/2019;2,85;18,57;21,42;13,31%;11,28;12,92;50,29%;0,00%;19,24%;6,49%;23,99%;yelow;fa;tower-observation
CIRA5058;6968;-73.773;5/11/2019;2,85;18,57;21,42;13,31%;26,66;45,06;59,46%;0,00%;24,53%;3,56%;12,45%;yelow;fa;tower-observation
CIRA5058;6968;-73.773;7/01/2020;2,85;18,57;21,42;13,30%;3,18;3,48;35,92%;0,00%;46,60%;8,74%;8,74%;green;fa;tower-observation
CIRA5058;6968;-73.773;12/11/2021;5,74;34,26;40;14,34%;12,32;18,73;34,04%;0,00%;21,69%;8,43%;8,73%;yelow;fa;tower-observation
CIRA2121;6968;-73.773;21/10/2021;865,35;34,65;900;96,15%;55,6;107,1;4,42%;0,00%;35,38%;24,04%;19,04%;yelow;fa;tower-observation
CIRA2121;6968;-73.773;25/04/2023;623;0;623;100,00%;427,86;1872,45;1,57%;0,00%;56,07%;19,66%;7,90%;red;fa;tower-observation
CIRA2121;6968;-73.773;29/05/2023;623;0;623;100,00%;4912,23;9471,35;0,62%;0,00%;51,83%;38,43%;2,31%;red;fa;tower-observation
CIRA2119;6968;-73.773;6/03/2019;300;28,5;328,5;91,37%;15,66;15,93;28,61%;0,00%;45,64%;17,53%;8,22%;yelow;fa;tower-observation
CIRA2678;6968;-73.773;27/01/2020;176,76;22,74;199,5;88,60%;63,09;101,85;20,95%;0,00%;38,22%;16,14%;24,69%;yelow;fa;tower-observation
CIRA2119;6968;-73.773;23/02/2021;314,29;22,71;337;93,26%;1385,45;3401,66;16,52%;0,00%;57,73%;19,80%;5,94%;red;fa;tower-observation
CIRA2119;6968;-73.773;28/04/2021;324,4;12,6;337;96,26%;25,7;46,98;16,67%;0,00%;44,02%;26,92%;12,39%;yelow;fa;tower-observation
CIRA2678;6968;-73.773;26/01/2023;181,69;12,11;193,8;93,75%;20,96;86,52;43,65%;0,00%;40,49%;7,62%;4,93%;yelow;fa;tower-observation
CIRA2697;6968;-73.773;26/03/2019;1380;70;1450;95,17%;18,41;19,92;12,43%;0,00%;29,06%;29,06%;29,44%;yelow;fa;tower-observation
CIRA2693;6968;-73.773;26/03/2019;1182;97;1279;92,44%;2,61;2,83;53,59%;0,00%;33,01%;11,48%;1,91%;green;fa;tower-observation
CIRA3953;6968;-73.773;28/03/2019;522;43,8;565,8;92,30%;4,88;4,89;26,88%;0,00%;28,23%;15,86%;29,03%;green;fa;tower-observation
CIRA3953;6968;-73.773;16/10/2019;663;37,1;700,1;94,68%;40,99;73,61;80,48%;0,00%;16,03%;2,00%;1,48%;yelow;fa;tower-observation
CIRA2923;6968;-73.773;30/11/2020;973,68;57,32;1031;94,44%;23,61;44,75;15,63%;0,00%;40,87%;24,04%;19,47%;yelow;fa;tower-observation
CIRA3953;6968;-73.773;30/11/2020;792,71;57,29;850;93,26%;10,22;10,31;39,07%;0,00%;35,43%;9,27%;16,23%;yelow;fa;tower-observation
CIRA2693;6968;-73.773;16/03/2021;1287,5;62,51;1350;95,37%;439,2;617,57;7,86%;0,00%;54,60%;32,36%;5,19%;red;fa;tower-observation
CIRA2697;6968;-73.773;6/04/2021;1442,25;57,75;1500;96,15%;170,79;254,01;3,34%;0,00%;13,90%;39,87%;42,89%;red;fa;tower-observation
CIRA2693;6968;-73.773;18/05/2021;1287,5;62,51;1350;95,37%;889,57;2489,03;82,65%;0,00%;15,28%;0,90%;1,17%;red;fa;tower-observation
CIRA2693;6968;-73.773;16/07/2021;1287,5;62,51;1350;95,37%;10,09;30,24;23,67%;0,00%;28,69%;14,35%;33,29%;yelow;fa;tower-observation
CIRA2677;6968;-73.773;10/11/2021;904,61;55,39;960;94,23%;5,84;2,05;21,61%;0,00%;27,11%;14,29%;4,76%;green;fa;tower-observation
CIRA3953;6968;-73.773;25/11/2021;792,71;57,29;850;93,26%;4,39;28,95;6,45%;0,00%;30,32%;14,19%;41,29%;green;fa;tower-observation
CIRA2923;6968;-73.773;20/01/2023;273,36;27,34;300,7;90,91%;6,57;15,34;19,71%;0,00%;24,06%;23,48%;6,67%;green;fa;tower-observation
CIRA2697;6968;-73.773;14/03/2023;1265,22;12,78;1278;99,00%;21,99;58,64;14,59%;0,00%;16,70%;28,21%;38,39%;yelow;fa;tower-observation
CIRA2923;6968;-73.773;26/05/2023;273,36;27,34;300,7;90,91%;885,39;3134,24;6,79%;0,00%;44,82%;6,74%;0,73%;red;fa;tower-observation
CIRA2910;6968;-73.773;29/03/2019;542;71,4;613,4;88,43%;9,6;39,46;22,41%;0,00%;23,72%;41,01%;12,86%;green;fa;tower-observation
CIRA2910;6968;-73.773;12/03/2019;525;73,6;598,6;87,71%;3,24;3,41;22,22%;0,00%;40,08%;25,00%;12,70%;green;fa;tower-observation
CIRA2910;6968;-73.773;19/03/2019;525;73,6;598,6;87,71%;2,6;3,47;37,88%;0,00%;41,41%;16,16%;4,55%;green;fa;tower-observation
CIRA2694;6968;-73.773;26/09/2019;288,33;11,67;300;96,11%;439,33;496,57;33,76%;0,00%;58,49%;6,85%;0,90%;red;fa;tower-observation
CIRA2986;6968;-73.773;10/10/2019;326,33;25,17;351,5;92,84%;6,36;6,93;10,24%;0,00%;34,34%;30,52%;24,90%;green;fa;tower-observation
CIRA2910;6968;-73.773;20/03/2020;481,29;51,11;532,4;90,40%;36,77;61,44;66,01%;0,00%;26,43%;6,85%;0,70%;yelow;fa;tower-observation
CIRA2910;6968;-73.773;11/08/2020;545,57;67,43;613;89,00%;130,45;132;21,11%;0,00%;34,89%;23,31%;20,70%;red;fa;tower-observation
CIRA2910;6968;-73.773;2/10/2020;545,1;68,3;613,4;88,86%;17,3;19,62;31,99%;0,00%;30,59%;13,81%;23,60%;yelow;fa;tower-observation
CIRA2910;6968;-73.773;3/12/2020;544,71;68,29;613;88,86%;62,9;63,46;16,56%;0,00%;54,21%;23,55%;5,68%;yelow;fa;tower-observation
CIRA2910;6968;-73.773;19/01/2021;545,07;68,33;613,4;88,86%;42,25;75,94;29,25%;0,00%;32,05%;20,21%;18,49%;yelow;fa;tower-observation
CIRA2910;6968;-73.773;6/04/2021;545,07;68,33;613,4;88,86%;1160,33;2466,7;31,96%;0,00%;66,58%;1,27%;0,20%;red;fa;tower-observation
CIRA2947;6968;-73.773;31/05/2021;518,16;31,85;550;94,21%;5,54;8,05;41,07%;0,00%;33,93%;11,31%;13,69%;green;fa;tower-observation
CIRA2910;6968;-73.773;23/06/2021;545,07;68,33;613,4;88,86%;112,27;193,12;22,57%;0,00%;36,41%;37,01%;4,00%;red;fa;tower-observation
CIRA2910;6968;-73.773;8/07/2021;545,07;68,33;613,4;88,86%;8,76;73,53;43,48%;0,00%;40,47%;7,69%;8,36%;green;fa;tower-observation
CIRA2910;6968;-73.773;15/07/2021;545,07;68,33;613,4;88,86%;9,9;15,45;52,03%;0,00%;25,20%;9,76%;13,01%;green;fa;tower-observation
CIRA2910;6968;-73.773;28/07/2021;545,07;68,33;613,4;88,86%;1,89;4,31;77,61%;0,00%;14,93%;4,48%;2,99%;green;fa;tower-observation
CIRA2694;6968;-73.773;19/10/2021;606,19;43,81;650;93,26%;40,65;108,9;4,38%;0,00%;34,75%;31,87%;20,11%;yelow;fa;tower-observation
CIRA2986;6968;-73.773;19/10/2021;326,41;23,59;350;93,26%;5,99;16,69;22,27%;0,00%;35,91%;18,64%;5,00%;green;fa;tower-observation
CIRA2910;6968;-73.773;9/11/2021;545,07;68,33;613,4;88,86%;199,36;201,34;4,87%;0,00%;63,88%;5,54%;1,52%;red;fa;tower-observation
CIRA2986;6968;-73.773;12/11/2021;326,41;23,59;350;93,26%;9,49;43,69;11,07%;0,00%;48,09%;10,69%;14,89%;green;fa;tower-observation
CIRA2910;6968;-73.773;10/03/2023;807,72;4,78;812,5;99,41%;3,16;6,79;11,48%;0,00%;10,66%;8,20%;53,28%;green;fa;tower-observation
CIRA2122;6967;-73.773;5/04/2019;195;18,8;213,8;91,33%;2,9;5,48;10,27%;0,00%;51,89%;20,00%;17,84%;green;fa;tower-observation
CIRA2122;6967;-73.773;27/12/2019;269,8;13,01;282,81;95,40%;13,23;13,74;37,51%;0,00%;45,74%;15,57%;1,18%;yelow;fa;tower-observation
CIRA2215;6967;-73.773;27/11/2019;1136,48;75,21;1211,69;93,79%;6,42;6,59;34,15%;0,00%;42,33%;14,93%;8,59%;green;fa;tower-observation
CIRA2122;6967;-73.773;1/12/2020;298,07;11,94;310;96,15%;354,43;751,37;94,32%;0,00%;4,51%;0,40%;0,77%;red;fa;tower-observation
CIRA2215;6967;-73.773;28/12/2021;1130,76;69,24;1200;94,23%;24,59;41,87;23,47%;0,00%;25,56%;10,51%;14,19%;yelow;fa;tower-observation
CIRA2122;6967;-73.773;14/03/2023;271,22;25,58;296,8;91,38%;199,93;671,33;7,20%;0,00%;25,41%;38,99%;19,50%;red;fa;tower-observation
CIRA1047;6967;-73.773;19/10/2022;1199,37;12,63;1212;98,96%;23,46;90,4;6,61%;0,00%;40,66%;14,21%;5,79%;yelow;fa;tower-observation
CIRA1479;6967;-73.773;16/01/2023;42,95;3,75;46,7;91,96%;29,98;42,14;14,21%;0,00%;28,73%;4,57%;14,82%;yelow;fa;tower-observation
CIRA2619;6967;-73.773;18/09/2019;750,43;50,03;800,46;93,75%;8,34;9,7;33,15%;0,00%;35,59%;20,90%;10,36%;green;fa;tower-observation
CIRA2684;6967;-73.773;30/09/2020;1025,89;74,11;1100;93,26%;9,29;9,38;39,13%;0,00%;31,88%;15,94%;13,04%;green;fa;tower-observation
CIRA2619;6967;-73.773;3/12/2020;942,3;57,7;1000;94,23%;319,04;385,34;23,19%;0,00%;47,28%;23,39%;6,14%;red;fa;tower-observation
CIRA2684;6967;-73.773;27/05/2021;1025,86;74,14;1100;93,26%;65,23;136,14;29,30%;0,00%;37,99%;7,67%;25,04%;yelow;fa;tower-observation
CIRA2619;6967;-73.773;19/01/2023;625997,44;0;791,2;79120,00%;53,94;77,48;29,85%;0,00%;23,44%;4,93%;3,41%;yelow;fa;tower-observation
CIRA2684;6967;-73.773;29/03/2023;799,71;29,99;829,7;96,39%;44,14;100,96;14,06%;0,00%;38,14%;24,08%;1,96%;yelow;fa;tower-observation
CIRA2094;6966;-73.773;25/10/2019;1342;53,78;1395,78;96,15%;76,15;114,71;12,04%;0,00%;52,33%;34,33%;1,30%;yelow;fa;tower-observation
CIRA2094;6966;-73.773;29/12/2020;1168,2;31,8;1200;97,35%;741,11;2460,05;15,32%;0,00%;55,97%;26,05%;2,66%;red;fa;tower-observation
CIRA2094;6966;-73.773;26/04/2023;1723,41;55,59;1779;96,88%;11,82;45,71;12,13%;0,00%;36,40%;13,60%;17,65%;yelow;fa;tower-observation
CIRA2124;6966;-73.773;4/07/2019;632;12;644;98,21%;68,26;68,85;42,32%;0,00%;49,63%;7,08%;0,98%;yelow;fa;tower-observation
